date,Headline,neg,neu,pos,compound,capital,Sentiment
24/10/2022,Lisa Squire says Pawel Relowicz has agreed to meet her in prison.,0.214,0.649,0.136,-0.296,NEGATIVE,negative
24/10/2022,"China did not want another Mao, but the party did little to stop the rise of a more powerful leader.",0.133,0.573,0.294,0.7348,POSITIVE,positive
24/10/2022,US media reported the actor was killed after being involved in a car crash on Monday.,0.356,0.644,0,-0.802,NEGATIVE,negative
24/10/2022,Two women were taken to hospital after reports of a fight in east London on Saturday.,0.157,0.843,0,-0.3818,NEGATIVE,negative
25/10/2022,It comes as investors welcomed the appointment of Rishi Sunak and the dollar fell.,0,0.844,0.156,0.34,POSITIVE,positive
25/10/2022,"The country's energy sector is struggling to cope after Russian attacks, a top official says.",0.291,0.51,0.199,-0.4215,NEGATIVE,negative
25/10/2022,New research shows a genetic link between African ancestry and triple negative breast cancer.,0.424,0.576,0,-0.8442,NEGATIVE,negative
25/10/2022,Amou Haji avoided soap for fear of getting ill and lived part of his life in a hole in the ground.,0.331,0.669,0,-0.8126,NEGATIVE,negative
25/10/2022,Rishi Sunak's rise to Tory leader without a membership vote fuels discontent among the grassroots.,0.6512355,0.33751622,0.011248306,0.994489789,NEGATIVE,negative
25/10/2022,Child migrant Michael Goodwin never knew his mother - a German Jew - spent her life looking for him.,0.55998033,0.41815817,0.02186151,0.819532633,NEGATIVE,negative
25/10/2022,"The WHO says a poll commissioned by the BBC shows the pandemic had ""diverse"" effects on mental health.",0.5726048,0.40583625,0.021558981,0.853204787,NEGATIVE,negative
25/10/2022,President Bolsonaro faces rival Lula da Silva in a second-round run-off on 30 October.,0.032491285,0.94734925,0.02015948,0.97289896,POSITIVE,positive
25/10/2022,How have the revelations behind Harvey Weinstein's court cases changed how Hollywood works?,0.28764245,0.6950987,0.017258845,0.999108613,NEGATIVE,negative
25/10/2022,"Wednesday's papers look to Rishi Sunak's first day as prime minister, and analyse his choice of cabinet.",0.025717229,0.93852514,0.03575763,0.98703593,POSITIVE,positive
25/10/2022,The price of the things we spend our money on is again rising at its highest rate in 40 years.,0.5400424,0.37553364,0.08442393,0.993135691,POSITIVE,positive
25/10/2022,"A flying school linked to the recruitment of British pilots says the UK was ""fully aware"" of its work.",0.048990592,0.84925425,0.101755165,0.995140433,POSITIVE,positive
25/10/2022,A scientist says his recordings of 53 marine species changes what we know about the evolution of sounds.,0.030509187,0.8598006,0.10969019,0.996949732,POSITIVE,positive
25/10/2022,What the UK cabinet is and what its members do.,0.1438862,0.8253512,0.030762542,0.996068358,POSITIVE,positive
25/10/2022,The BBC understands executives are planning to announce the production will end as early as next year.,0.045791857,0.90493226,0.04927584,0.992174566,NEGATIVE,negative
25/10/2022,"In his first speech as PM, Rishi Sunak vowed to restore trust and lead the UK through ""a profound economic crisis"".",0,0.776,0.224,0.6705,POSITIVE,positive
25/10/2022,Food banks are seeing more people in full-time employment and with mortgages using their services.,0.022201585,0.64150214,0.3362963,0.974353433,NEGATIVE,negative
25/10/2022,The new British prime minister gives his first address to the nation from Downing Street.,0.008138532,0.84563214,0.14622928,0.999482214,POSITIVE,positive
25/10/2022,The PM's reshuffle of his top team signals his priorities: unity and stability. But can it work?,0,0.92,0.08,0.1027,POSITIVE,positive
25/10/2022,"As the Koreas trade warning shots, the situation on the peninsula is at its most volatile in years.",0.124,0.876,0,-0.34,NEGATIVE,negative
25/10/2022,"The star discusses his new album, how fame affected his Tourette's, and being wary of Ed Sheeran.",0.082,0.769,0.149,0.3182,POSITIVE,positive
25/10/2022,Liz Truss says it has been a “huge honour “ to be prime minister of the UK.,0,0.791,0.209,0.5719,POSITIVE,positive
25/10/2022,"Speaking outside Downing Street, the PM says economic stability will be at the heart of his agenda.",0.025384922,0.7111194,0.26349568,0.996838927,POSITIVE,positive
25/10/2022,This year's climate summit comes amid spiralling energy costs and diplomatic tensions.,0.182,0.676,0.142,-0.1531,NEGATIVE,negative
25/10/2022,"After years of battling, Debbie Schwartz hopes the UK's first clinic of its type will give answers.",0.106,0.754,0.141,0.1779,POSITIVE,positive
25/10/2022,"The new prime minister must restore market credibility, tackle inflation and drive growth.",0,0.696,0.304,0.5859,POSITIVE,positive
25/10/2022,"With US midterm elections looming, singles yearn more than ever to meet their ideological soulmate.",0.082,0.707,0.212,0.5267,POSITIVE,positive
25/10/2022,"Pep Guardiola admits Manchester City have a ""problem"" with penalties as Riyad Mahrez misses in the draw with Borussia Dortmund.",0.09,0.806,0.104,0.0772,POSITIVE,positive
25/10/2022,Two wonderful finishes by Mateo Kovacic and Kai Havertz earn Chelsea victory over Red Bull Salzburg and send Graham Potter's side into the Champions League last 16.,0,0.779,0.221,0.7964,POSITIVE,positive
25/10/2022,They urge publication of a draft bill that could see firms fined 10% of turnover for market abuses.,0.184,0.816,0,-0.5574,NEGATIVE,negative
25/10/2022,Marcus Stoinis hits a magnificent unbeaten half-century as Australia bounce back from their opening defeat at the T20 World Cup by beating Sri Lanka.,0.201,0.669,0.13,-0.2732,NEGATIVE,negative
25/10/2022,Rishi Sunak lost the race to be PM - then staged a comeback. Here's what you need to know about him.,0.113,0.887,0,-0.3182,NEGATIVE,negative
25/10/2022,BBC Sport visits Germany to examine whether Bayern Munich's 10th straight league title is harming competition in the Bundesliga.,0.16,0.756,0.084,-0.4019,NEGATIVE,negative
25/10/2022,"Voters are not picking a new president in this election, but the outcome will be a verdict on Joe Biden.",0,0.899,0.101,0.2263,POSITIVE,positive
25/10/2022,Russia is sending thousands more troops to Belarus. Is the country going to join the war in Ukraine?,0.176,0.724,0.1,-0.4019,NEGATIVE,negative
25/10/2022,A wonder strike from Shakhtar Donetsk's precocious forward Mykhaylo Mudryk denies Celtic a first Champions League win and ended their hopes of European football after Christmas.,0.129,0.571,0.3,0.7717,POSITIVE,positive
25/10/2022,"The new prime minister says there are ""difficult decisions to come"" and that could affect our finances.",0.135,0.865,0,-0.3612,NEGATIVE,negative
25/10/2022,A charity has seen a sharp increase in the number of abandoned pets amid the cost of living crisis.,0.278,0.471,0.251,-0.4019,NEGATIVE,negative
25/10/2022,Papua New Guinea keep their hopes of reaching the Rugby League World Cup quarter-finals alive with a six-try win over Cook Islands.,0,0.607,0.393,0.875,POSITIVE,positive
25/10/2022,"A meeting with the King, a speech to the nation and a cabinet reshuffle.",0.017892476,0.90849316,0.07361431,0.985609353,POSITIVE,positive
25/10/2022,"As Rishi Sunak takes office, we look what else has changed on Downing Street.",0.1098675,0.86026216,0.029870445,0.996983826,POSITIVE,positive
25/10/2022,"Michael Gove and Dominic Raab return to government, as does Suella Braverman only days after quitting.",0.034122206,0.8725614,0.093316406,0.97456342,POSITIVE,positive
25/10/2022,"Some Covid help was not targeted enough and the same is happening with energy bills, its president says.",0,0.769,0.231,0.5859,POSITIVE,positive
25/10/2022,"A rundown of the people in Prime Minister Rishi Sunak's cabinet, with new faces, as well as those who have changed roles.",0,0.905,0.095,0.2732,POSITIVE,positive
25/10/2022,"A former finance analyst, Rishi Sunak has won the premiership second-time round.",0,0.73,0.27,0.5719,POSITIVE,positive
25/10/2022,"New PM Rishi Sunak pays tribute to his predecessor, saying her errors were not borne of ill will.",0.116,0.772,0.112,-0.0176,NEGATIVE,negative
25/10/2022,The UK campaigner says it is the first public LGBT protest to take place in a Gulf state.,0.111,0.889,0,-0.25,NEGATIVE,negative
26/10/2022,We take a look at early indications of the new prime minister's direction on key areas.,0.015374783,0.9254556,0.059169605,0.953826666,POSITIVE,positive
26/10/2022,Sam Kerr scores four as Chelsea win comfortably against Vllaznia to extend their lead at the top of their Women's Champions League group.,0,0.571,0.429,0.91,POSITIVE,positive
26/10/2022,"As whale populations rebound, more are getting entangled in fishing gear - and rescues are dangerous.",0.168,0.707,0.125,-0.2023,NEGATIVE,negative
26/10/2022,"The company has lost confidence of many investors, after shares have plunged roughly 60% this year.",0.111,0.625,0.264,0.4939,POSITIVE,positive
26/10/2022,"Labour called Foreign Secretary James Cleverly's remarks about the World Cup ""shockingly tone-deaf"".",0.124,0.876,0,-0.1779,NEGATIVE,negative
26/10/2022,Peers have questioned how non-working royals can still carry out constitutional duties for the King.,0.091,0.909,0,-0.1027,NEGATIVE,negative
26/10/2022,"Any cuts in funding in next week's spending announcement will hit poorest people hardest, warn experts.",0.353,0.647,0,-0.7269,NEGATIVE,negative
26/10/2022,Experts say why they think it appears increasingly difficult for prime ministers to remain in power.,0.143,0.857,0,-0.3612,NEGATIVE,negative
26/10/2022,Jessica Chastain stars as the real-life nurse who helped stop a serial killer in Netflix crime drama.,0.435,0.565,0,-0.875,NEGATIVE,negative
26/10/2022,"The ban for England had been lifted by Liz Truss, but Rishi Sunak made it one of his first reversals as PM.",0.099,0.901,0,-0.3182,NEGATIVE,negative
26/10/2022,"Anti-monarchy attitudes are strongest in Quebec, where 79% say Canada should cut ties with the Crown.",0.111,0.737,0.153,0.2023,POSITIVE,positive
26/10/2022,"Some 3.2m adults struggle to afford basic hygiene products leading to shame and exclusion, charity says.",0.339,0.536,0.125,-0.5859,NEGATIVE,negative
26/10/2022,The new PM has not matched a Liz Truss target to spend 3% of national wealth on defence.,0,0.765,0.235,0.5574,POSITIVE,positive
26/10/2022,Thousands gather in the young woman's home city of Saqqez to mark 40 days since her death in custody.,0.178,0.822,0,-0.5994,NEGATIVE,negative
26/10/2022,A mum says she fears being separated from her disabled daughter due to energy costs.,0.166,0.71,0.124,-0.1779,NEGATIVE,negative
26/10/2022,Young professionals hit by the cost of living are being targeted by scams suggesting money-making schemes.,0.202,0.798,0,-0.5859,NEGATIVE,negative
26/10/2022,"The BBC revisits Aastha Arora - ""the special baby"" whose birth in 2000 made global headlines.",0,0.838,0.162,0.4019,POSITIVE,positive
26/10/2022,High inflation sees charities having to use more of their funds to provide the basics for those who struggle.,0.102,0.756,0.142,0.2263,POSITIVE,positive
26/10/2022,All UK households will get a grant which will reduce energy bills by £400 from October.,0,0.739,0.261,0.5574,POSITIVE,positive
26/10/2022,We take a look at early indications of the new prime minister's direction in key areas.,0.01507471,0.9244949,0.06043038,0.968393385,POSITIVE,positive
26/10/2022,Poverty is a huge election issue as many Brazilians struggle amid the cost of living crisis.,0.422,0.478,0.1,-0.8126,NEGATIVE,negative
26/10/2022,"Elon Musk changed his Twitter bio to ""Chief Twit"" ahead of the Friday deadline to complete its acquisition.",0.030012632,0.8744658,0.09552157,0.995422781,NEGATIVE,negative
26/10/2022,Tensions in Iraqi Kurdistan are high after missile and drone attacks from the Iranian Revolutionary Guard.,0.286,0.714,0,-0.6808,NEGATIVE,negative
26/10/2022,The income the Sisters of the Valley make from growing cannabis is at half its pre-pandemic level.,0,0.904,0.096,0.1779,POSITIVE,positive
26/10/2022,The star is the lead in a romantic whodunnit with more twists and turns than an Agatha Christie novel.,0,0.762,0.238,0.6124,POSITIVE,positive
26/10/2022,Harry Kane is denied a late winner by a lengthy VAR check as Tottenham get a Champions League draw against Sporting Lisbon that leaves them needed a point from their final group game.,0.08,0.72,0.199,0.6486,POSITIVE,positive
26/10/2022,"Svalbard, a Norwegian archipelago, is thought to be heating at six times the global average.",0.28741786,0.64668554,0.06589665,0.956123412,POSITIVE,positive
26/10/2022,Most of Thursday's papers look at the different issues facing Rishi Sunak as begins his new role.,0.017515482,0.92448026,0.058004335,0.988077402,POSITIVE,positive
26/10/2022,Big decisions affecting your money will be announced in next month's Autumn Statement.,0.16154069,0.79930407,0.039155234,0.861279666,NEGATIVE,negative
26/10/2022,Anne-Marie Trevelyan and Chris Philp have both been given more junior roles under the new PM.,0.023762606,0.85351056,0.12272693,0.982040882,POSITIVE,positive
26/10/2022,"Looking at claims about police numbers, nurses and fracking.",0.2417211,0.7393048,0.018974109,0.994788051,NEGATIVE,negative
26/10/2022,Leading medical experts call for action ahead of a major climate conference next month.,0.011348919,0.5190967,0.46955445,0.873835087,POSITIVE,positive
26/10/2022,Liverpool secure their passage into the Champions League knockout stage with a clinical second-half display against Ajax in Amsterdam.,0,0.734,0.266,0.7003,POSITIVE,positive
26/10/2022,This year's climate summit comes amid spiralling energy costs and diplomatic tensions.,0.182,0.676,0.142,-0.1531,NEGATIVE,negative
26/10/2022,"Antonio Conte expressed his frustration as VAR denied his Tottenham side a dramatic late winner against Sporting Lisbon, before he was sent off for his reaction to the decision.",0.172,0.718,0.109,-0.296,NEGATIVE,negative
